N°Ins,Année,Code_UE,UE,Coef_UE,credit_UE,AnnéEtude,type_UE,Moy_UE,credit_obtenue,Aquit,An_d_obtent_UE
14011198412,1,UET1.,UET Communication,1,2.0,1MGI232,Transversal,12.00,2.0,true,2014
14011097581,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011097581,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011097581,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011097581,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011097581,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011097581,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011097582,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011097582,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011097582,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011198269,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011198269,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011198269,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011198269,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198278,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,0.00,0.0,false,2014
14011198278,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,0.00,0.0,false,2014
14011198278,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,0.00,0.0,false,2014
14011198278,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,0.00,0.0,false,2014
14011097582,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011097582,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011097582,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011097584,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198278,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,0.00,0.0,false,2014
14011198278,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,0.00,0.0,false,2014
14011198280,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198280,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011198280,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011198280,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011198280,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011198280,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198540,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198577,1,TRX,Technologie des Réseaux(o),2.6,6.5,1MGI201,Fondamental,9.87,3.0,false,2014
14011198577,1,REOP,Recherche Opérationnelle (o),3.8,9.5,1MGI201,Fondamental,8.49,2.5,false,2014
14011198577,1,ALOG,Architecture logicielle (O),3.6,9.0,1MGI201,Méthodologique,10.00,9.0,true,2014
14011198577,1,UDE,UE Découverte (p),1,2.5,1MGI201,Découverte,16.00,2.5,true,2014
14011097581,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,12.14,9.0,true,2010
14011097581,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.73,6.0,false,2011
14011097581,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.00,6.0,true,2010
14011097581,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.67,6.0,true,2010
14011097581,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.02,12.0,true,2010
14011097581,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.84,6.0,false,2014
14011097582,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.27,3.0,false,2010
14011097582,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.71,15.0,true,2010
14011097582,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.75,6.0,true,2010
14011097582,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.00,6.0,true,2010
14011097582,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.86,8.0,false,2010
14011097582,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.06,12.0,true,2010
14011097584,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,12.36,9.0,true,2010
14011097584,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.75,15.0,true,2010
14011097584,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,14.25,6.0,true,2010
14011097584,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.50,6.0,true,2010
14011097584,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.69,12.0,true,2010
14011097584,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,13.88,12.0,true,2010
14011097585,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.80,9.0,true,2011
14011097585,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.55,9.0,false,2011
14011097585,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,7.00,3.0,false,2011
14011097585,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.42,4.0,false,2011
14011097585,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,12.02,12.0,true,2011
14011097585,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.43,12.0,true,2011
14011097587,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.50,6.0,true,2010
14011097587,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.00,4.0,false,2011
14011097587,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.79,12.0,true,2011
14011097587,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.32,3.0,false,2011
14011097587,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.73,9.0,true,2010
14011097587,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.88,6.0,false,2010
14011599308,1,ANG,Anglais Premier Niveau,1,2.5,1MGI191,Transversal,0.00,0.0,false,2014
14011599308,1,BSE,BD_Dat_SW_EL,1,2.5,1MGI191,Découverte,0.00,0.0,false,2014
14011198284,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198284,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011198284,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011198284,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011198284,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011198284,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198543,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,10.14,14.0,true,2013
14011198543,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,6.61,4.0,false,2014
14011198543,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,7.00,2.0,false,2014
14011198543,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,4.70,0.0,false,2014
14011198543,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,5.79,4.0,false,2014
14011198543,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,10.00,2.0,true,2012
14011599308,1,LCO,Logique et Connaissance (O),3,6.5,1MGI191,Fondamental,0.00,0.0,false,2014
14011599308,1,MVS,Modélisation Vérification Syst,3.5,9.0,1MGI191,Méthodologique,0.00,0.0,false,2014
14011599308,1,ROP,Recherche Opérationnelle(O),4,9.5,1MGI191,Fondamental,0.00,0.0,false,2014
14011599308,1,ANG2,Anglais,1,2.5,1MGI192,Transversal,0.00,0.0,false,2014
14011198577,1,UTE,UE Transversale (o),1,2.5,1MGI201,Transversal,15.00,2.5,true,2014
14011097593,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.48,9.0,true,2010
14011097593,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.95,15.0,true,2010
14011097593,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.25,6.0,true,2010
14011097593,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,7.83,2.0,false,2010
14011097593,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.42,4.0,false,2010
14011097593,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.96,3.0,false,2010
14011097595,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,8.03,6.0,false,2014
14011097595,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,6.41,6.0,false,2014
14011097595,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.50,6.0,true,2010
14011097595,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.83,6.0,true,2010
14011599308,1,HWR,Hardware,1.2,3.0,1MGI192,Découverte,0.00,0.0,false,2014
14011599308,1,TWB,Technologie web,4.6,11.5,1MGI192,Fondamental,0.00,0.0,false,2014
14011599308,1,VTI,Vision et Traitement image,4.6,13.0,1MGI192,Méthodologique,0.00,0.0,false,2014
14011198433,1,TRX,Technologie des Réseaux(o),2.6,6.5,1MGI201,Fondamental,11.20,6.5,true,2014
14011198433,1,REOP,Recherche Opérationnelle (o),3.8,9.5,1MGI201,Fondamental,8.84,6.0,false,2014
14011198433,1,ALOG,Architecture logicielle (O),3.6,9.0,1MGI201,Méthodologique,8.75,0.0,false,2014
14011097595,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.62,12.0,true,2010
14011097595,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,7.46,6.0,false,2014
14011097597,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,13.52,9.0,true,2010
14011097597,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.84,15.0,true,2010
14011097597,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.25,6.0,true,2010
14011097597,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.50,2.0,false,2010
14011097597,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.04,4.0,false,2010
14011097597,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.12,12.0,true,2010
14011097601,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.63,6.0,false,2011
14011097601,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.15,15.0,true,2011
14011198291,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,0.00,0.0,false,2014
14011198291,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,0.00,0.0,false,2014
14011198291,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,0.00,0.0,false,2014
14011198291,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,0.00,0.0,false,2014
14011198291,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,0.00,0.0,false,2014
14011198291,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,0.00,0.0,false,2014
14011097601,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.00,6.0,true,2010
14011097601,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.50,6.0,true,2011
14011097601,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.80,12.0,true,2011
14011097601,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,7.29,0.0,false,2011
14011097604,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,5.49,3.0,false,2014
14011097604,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,4.33,0.0,false,2014
14011097604,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,14.00,6.0,true,2010
14011097604,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.83,6.0,true,2010
14011097604,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,4.25,0.0,false,2014
14011097604,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,7.36,6.0,false,2014
14011198293,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198293,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011198293,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011198293,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011198293,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011198293,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198294,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198294,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011198294,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011198294,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011198294,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011198294,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198433,1,UDE,UE Découverte (p),1,2.5,1MGI201,Découverte,11.00,2.5,true,2014
14011198433,1,UTE,UE Transversale (o),1,2.5,1MGI201,Transversal,10.00,2.5,true,2014
14011198433,1,VTIM,Vision et Traitement Image,5.2,13.0,1MGI202,Fondamental,9.58,4.5,false,2014
14011198433,1,TCE,Technologie des Télécom,4.6,11.5,1MGI202,Méthodologique,8.80,0.0,false,2014
14011198433,1,EDP,EU Découverte (P),1.2,3.0,1MGI202,Découverte,11.20,3.0,true,2014
14011198433,1,UET,UE Transversales,1,2.5,1MGI202,Transversal,13.00,2.5,true,2014
14011599293,1,TRX,Technologie des Réseaux(o),2.6,6.5,1MGI201,Fondamental,0.81,0.0,false,2014
14011599293,1,REOP,Recherche Opérationnelle (o),3.8,9.5,1MGI201,Fondamental,0.00,0.0,false,2014
14011599293,1,ALOG,Architecture logicielle (O),3.6,9.0,1MGI201,Méthodologique,0.00,0.0,false,2014
14011599293,1,UDE,UE Découverte (p),1,2.5,1MGI201,Découverte,0.00,0.0,false,2014
14011599293,1,UTE,UE Transversale (o),1,2.5,1MGI201,Transversal,0.00,0.0,false,2014
14011097610,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.32,9.0,true,2010
14011097610,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.50,3.0,false,2010
14011097610,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.63,6.0,true,2010
14011097610,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.67,4.0,false,2011
14011097610,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,12.07,12.0,true,2011
14011097610,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.15,12.0,true,2011
14011198295,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,0.00,0.0,false,2014
14011198295,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,0.00,0.0,false,2014
14011198295,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,0.00,0.0,false,2014
14011198295,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,0.00,0.0,false,2014
14011599293,1,VTIM,Vision et Traitement Image,5.2,13.0,1MGI202,Fondamental,0.00,0.0,false,2014
14011599293,1,TCE,Technologie des Télécom,4.6,11.5,1MGI202,Méthodologique,0.00,0.0,false,2014
14011599293,1,EDP,EU Découverte (P),1.2,3.0,1MGI202,Découverte,0.00,0.0,false,2014
14011599293,1,UET,UE Transversales,1,2.5,1MGI202,Transversal,0.00,0.0,false,2014
14011198435,1,TRX,Technologie des Réseaux(o),2.6,6.5,1MGI201,Fondamental,11.68,6.5,true,2014
14011198435,1,REOP,Recherche Opérationnelle (o),3.8,9.5,1MGI201,Fondamental,8.71,3.5,false,2014
14011198295,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,0.00,0.0,false,2014
14011198295,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,0.00,0.0,false,2014
14011198312,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,0.00,0.0,false,2014
14011198312,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,0.00,0.0,false,2014
14011198312,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,0.00,0.0,false,2014
14011198312,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,0.00,0.0,false,2014
14011198312,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,0.00,0.0,false,2014
14011198312,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,0.00,0.0,false,2014
14011198351,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198351,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011198435,1,ALOG,Architecture logicielle (O),3.6,9.0,1MGI201,Méthodologique,10.08,9.0,true,2014
14011198435,1,UDE,UE Découverte (p),1,2.5,1MGI201,Découverte,17.00,2.5,true,2014
14011198435,1,UTE,UE Transversale (o),1,2.5,1MGI201,Transversal,13.00,2.5,true,2014
14011198435,1,VTIM,Vision et Traitement Image,5.2,13.0,1MGI202,Fondamental,10.61,13.0,true,2014
14011198435,1,TCE,Technologie des Télécom,4.6,11.5,1MGI202,Méthodologique,8.74,6.5,false,2014
14011198435,1,EDP,EU Découverte (P),1.2,3.0,1MGI202,Découverte,13.80,3.0,true,2014
14011198351,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011198351,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011198351,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011198351,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198364,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198576,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,10.27,14.0,true,2013
14011198576,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,10.71,12.0,true,2013
14011198576,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,9.00,2.0,false,2013
14011198576,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,3.48,0.0,false,2014
14011097622,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,13.41,9.0,true,2010
14011097622,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,12.63,15.0,true,2010
14011097622,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.75,6.0,true,2010
14011097622,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.33,6.0,true,2010
14011097622,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.26,8.0,false,2010
14011097622,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,13.29,12.0,true,2010
14011097627,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,12.25,9.0,true,2010
14011097627,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.95,6.0,false,2010
14011097627,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011097627,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011097627,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011097627,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011097627,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011097627,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198364,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011198364,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011198364,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011097627,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.50,6.0,true,2010
14011097627,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.67,4.0,false,2010
14011097627,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.37,4.0,false,2010
14011097627,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.12,12.0,true,2010
14011198364,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011198364,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198371,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198371,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011198371,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011198371,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011198371,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011198371,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198374,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198374,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011198374,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011198374,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011198374,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011097635,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,14.01,9.0,true,2010
14011097635,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.68,15.0,true,2010
14011097635,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.88,6.0,true,2010
14011097635,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.83,6.0,true,2010
14011198374,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198375,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011198375,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011198375,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011198375,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011198375,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011198375,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011198576,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,5.60,4.0,false,2014
14011198576,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,14.00,2.0,true,2013
14011198597,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,10.44,14.0,true,2013
14011198597,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,9.00,4.0,false,2013
14011198597,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,11.50,4.0,true,2013
14011198597,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,6.49,5.0,false,2014
14011097635,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.81,4.0,false,2010
14011097635,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.70,12.0,true,2010
14011097638,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.58,9.0,true,2010
14011097638,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.02,12.0,false,2013
14011097638,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.25,6.0,true,2010
14011097638,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.50,6.0,true,2010
14011097638,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.30,12.0,true,2010
14011097638,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.18,6.0,false,2014
14011097641,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,8.15,6.0,false,2014
