N°Ins,Année,Code_UE,UE,Coef_UE,credit_UE,AnnéEtude,type_UE,Moy_UE,credit_obtenue,Aquit,An_d_obtent_UE
14011097495,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2011
14011097495,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2011
14011097495,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2011
14011097495,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2011
14011097330,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.50,6.0,true,2010
14011097330,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,12.50,6.0,true,2010
14011097330,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.04,0.0,false,2010
14011097330,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.68,12.0,true,2010
14011097334,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.86,6.0,false,2010
14011097334,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.83,9.0,false,2010
14011097334,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.00,6.0,true,2010
14011097334,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.00,6.0,true,2010
14011097334,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.91,8.0,false,2011
14011097334,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,7.89,3.0,false,2011
14011097471,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,10.00,2.0,true,2011
14011097473,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,9.44,5.0,false,2011
14011097473,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,11.97,12.0,true,2011
14011097473,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,10.50,4.0,true,2011
14011097473,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,9.50,10.0,false,2011
14011097473,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,9.45,4.0,false,2011
14011097337,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.79,9.0,true,2010
14011097337,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.90,6.0,false,2010
14011097337,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.25,6.0,true,2010
14011097337,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.83,6.0,true,2010
14011097337,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,7.04,0.0,false,2010
14011097337,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.45,12.0,true,2010
14011097339,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.91,9.0,true,2010
14011097339,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.35,3.0,false,2010
14011097339,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.00,6.0,true,2010
14011097339,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.00,4.0,false,2010
14011097339,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,12.51,12.0,true,2010
14011097339,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.53,12.0,true,2010
14011097341,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,14.46,9.0,true,2010
14011097341,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,12.64,15.0,true,2010
14011097341,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.75,6.0,true,2010
14011097341,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.50,2.0,false,2010
14011097341,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.97,8.0,false,2010
14011097341,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.62,12.0,true,2010
14011097342,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.14,9.0,true,2010
14011097342,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.20,9.0,false,2010
14011097342,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.13,6.0,true,2010
14011097342,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.17,4.0,false,2011
14011097342,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.31,4.0,false,2011
14011097342,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.12,6.0,false,2011
14011097345,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.35,9.0,true,2011
14011097345,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,7.71,3.0,false,2011
14011097473,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,12.50,2.0,true,2011
14011097480,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2011
14011097480,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2011
14011097480,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2011
14011097480,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2011
14011097480,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2011
14011097480,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2011
14011097345,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.38,6.0,true,2010
14011097345,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.83,6.0,true,2010
14011097345,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.09,4.0,false,2011
14011097345,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,7.96,0.0,false,2011
14011097349,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.24,9.0,true,2010
14011097349,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.19,6.0,false,2010
14011097349,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.00,6.0,true,2010
14011097349,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.00,6.0,true,2010
14011097349,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.57,8.0,false,2010
14011097349,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.86,3.0,false,2010
14011097350,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.02,9.0,true,2011
14011097350,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.08,12.0,false,2011
14011097350,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.13,6.0,true,2010
14011097350,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.50,6.0,true,2010
14011097350,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.02,12.0,true,2011
14011097350,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.91,6.0,false,2011
14011097354,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,12.91,9.0,true,2010
14011097354,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,13.72,15.0,true,2010
14011097354,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.00,6.0,true,2010
14011097354,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,12.00,6.0,true,2010
14011097354,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.19,12.0,true,2010
14011097354,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,13.42,12.0,true,2010
14011097357,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.35,9.0,true,2010
14011097357,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.34,6.0,false,2010
14011097357,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.75,6.0,true,2010
14011097357,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.00,6.0,true,2010
14011097482,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,10.85,14.0,true,2011
14011097482,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,9.31,8.0,false,2011
14011097482,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,11.00,4.0,true,2011
14011097482,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,9.43,10.0,false,2011
14011097482,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,10.02,12.0,true,2011
14011097482,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,10.75,2.0,true,2011
14011097357,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.36,4.0,false,2010
14011097357,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.22,6.0,false,2010
14011097359,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.68,9.0,true,2010
14011097359,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.07,9.0,false,2010
14011097359,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.75,6.0,true,2010
14011097359,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.67,6.0,true,2011
14011097359,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.86,8.0,false,2011
14011097359,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.34,6.0,false,2011
14011097363,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,12.68,9.0,true,2010
14011097363,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.27,6.0,false,2010
14011097363,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.88,6.0,true,2010
14011097363,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,12.83,6.0,true,2010
14011097363,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.08,12.0,true,2010
14011097363,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.17,12.0,true,2010
14011097484,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,10.97,14.0,true,2011
14011097484,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,10.30,12.0,true,2011
14011097367,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,2.44,0.0,false,2011
14011097367,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,3.28,0.0,false,2011
14011097367,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,5.00,3.0,false,2011
14011097367,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,0.00,0.0,false,2011
14011097367,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,0.68,0.0,false,2011
14011097367,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2011
14011097484,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,10.00,4.0,true,2011
14011097484,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,9.14,5.0,false,2011
14011097484,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,10.00,12.0,true,2011
14011097484,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,13.50,2.0,true,2011
14011097486,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,12.72,14.0,true,2011
14011097486,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,10.70,12.0,true,2011
14011097486,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,10.25,4.0,true,2011
14011097486,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,14.06,16.0,true,2011
14011097486,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,10.99,12.0,true,2011
14011097486,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,8.00,0.0,false,2011
14011097368,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,12.11,9.0,true,2010
14011097368,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.95,9.0,false,2010
14011097368,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.75,6.0,true,2010
14011097368,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.00,4.0,false,2010
14011097368,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.20,4.0,false,2010
14011097368,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.95,12.0,true,2010
14011097369,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.30,9.0,true,2010
14011097369,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.35,12.0,false,2010
14011097369,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.75,6.0,true,2010
14011097369,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.17,4.0,false,2010
14011097369,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.93,4.0,false,2010
14011097369,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,12.12,12.0,true,2010
14011097370,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.35,9.0,true,2011
14011097370,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.81,0.0,false,2011
14011097370,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.25,6.0,true,2010
14011097370,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.33,4.0,false,2011
14011097370,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.30,12.0,true,2010
14011097370,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.10,3.0,false,2011
14011097372,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.74,9.0,true,2010
14011097372,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.84,15.0,true,2010
14011097372,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.63,6.0,true,2010
14011097372,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.33,6.0,true,2010
14011097372,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.88,4.0,false,2010
14011097372,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,12.89,12.0,true,2010
14011097375,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.24,9.0,true,2011
14011097375,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.38,9.0,false,2011
14011097487,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2011
14011097487,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2011
14011097487,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2011
14011097487,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2011
14011097487,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2011
14011097487,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2011
14011097488,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2011
14011097375,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.25,6.0,true,2010
14011097375,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.33,6.0,true,2011
14011097375,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.13,12.0,true,2010
14011097375,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.73,6.0,false,2011
14011097377,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.10,6.0,false,2010
14011097377,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.44,15.0,true,2010
14011097377,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.00,6.0,true,2010
14011097377,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.33,6.0,true,2010
14011097377,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.47,4.0,false,2011
14011097377,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.77,3.0,false,2011
14011097379,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.24,9.0,true,2010
14011097379,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,12.11,15.0,true,2010
14011097379,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,9.50,3.0,false,2010
14011097379,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,6.67,2.0,false,2010
14011097379,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.42,8.0,false,2010
14011097379,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.21,12.0,true,2010
14011097382,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.97,6.0,false,2010
14011097382,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.16,15.0,true,2010
14011097382,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.88,6.0,true,2010
14011097382,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.83,4.0,false,2010
14011097382,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.74,12.0,true,2010
14011097382,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.81,12.0,true,2010
14011097383,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.59,6.0,false,2011
14011097383,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.90,6.0,false,2011
14011097383,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.25,6.0,true,2010
14011097383,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.50,4.0,false,2011
14011097488,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2011
14011097488,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2011
14011097488,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2011
14011097488,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2011
14011097488,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2011
14011097489,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2011
14011097489,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2011
14011097383,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.79,12.0,true,2011
14011097383,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.30,6.0,false,2011
14011097385,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.68,9.0,true,2010
14011097385,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.35,6.0,false,2010
14011097385,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.25,6.0,true,2010
14011097385,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,4.33,2.0,false,2011
14011097385,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,4.02,0.0,false,2011
14011097385,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,5.10,3.0,false,2011
14011097387,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,16.10,9.0,true,2010
14011097387,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,16.43,15.0,true,2010
14011097489,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2011
14011097489,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2011
14011097489,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2011
14011097489,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2011
14011097490,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2011
14011097490,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2011
14011097490,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2011
14011097387,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.50,6.0,true,2010
14011097387,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.67,4.0,false,2010
14011097387,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,13.48,12.0,true,2010
14011097387,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,13.65,12.0,true,2010
14011097389,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.01,9.0,true,2011
14011097389,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.05,15.0,true,2011
14011097389,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,9.00,3.0,false,2011
14011097389,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.50,6.0,true,2011
14011097389,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.46,12.0,true,2011
14011097389,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.25,6.0,false,2011
14011097390,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,17.54,9.0,true,2010
14011097390,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,16.29,15.0,true,2010
14011097390,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,14.25,6.0,true,2010
14011097390,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.33,6.0,true,2010
14011097390,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,13.02,12.0,true,2010
14011097390,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,14.63,12.0,true,2010
14011097393,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.35,9.0,true,2010
14011097393,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.44,6.0,false,2010
14011097393,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.25,6.0,true,2010
14011097393,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.00,6.0,true,2011
14011097393,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.31,12.0,true,2011
14011097393,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.92,6.0,false,2011
14011097396,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.53,9.0,true,2010
14011097396,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.65,6.0,false,2010
14011097396,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.75,6.0,true,2010
14011097396,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.33,6.0,true,2010
14011097396,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.30,8.0,false,2011
14011097396,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.03,3.0,false,2011
14011097397,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,3.63,0.0,false,2011
14011097397,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,4.25,0.0,false,2011
14011097397,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.13,6.0,true,2010
14011097397,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,0.00,0.0,false,2011
14011097397,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,0.79,0.0,false,2011
14011097397,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.09,0.0,false,2011
14011097399,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,5.58,0.0,false,2011
14011097399,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,3.80,0.0,false,2011
14011097399,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,9.00,3.0,false,2011
14011097399,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,1.00,0.0,false,2011
14011097399,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,4.03,0.0,false,2011
14011097399,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.46,0.0,false,2011
14011097400,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.24,9.0,true,2010
14011097400,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.59,15.0,true,2010
14011097400,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.00,6.0,true,2010
14011097400,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,12.00,6.0,true,2010
14011097400,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.95,8.0,false,2010
14011097400,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.47,12.0,true,2010
14011097401,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.91,9.0,true,2010
14011097401,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.86,6.0,false,2010
14011097401,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.50,6.0,true,2010
14011097401,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,14.00,6.0,true,2010
14011097401,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.23,12.0,true,2010
